id,datetime,source_collected_id,project,sector,state,announced,promised_capital_usd,promised_jobs,promised_first_output,actual_first_output,current_status,lag_years,slip_years,verification_tier,notes,promise_source,status_source,flag,promised_date_source,announced_dt,promised_first_output_dt,actual_first_output_dt,announced_raw,promised_first_output_raw,actual_first_output_raw,actual_date_source,country,criteria_id
110,2026-09-10T06:57:00Z,110,Rivian Normal Plant R2 Expansion,Auto Assembly,IL,2024-05,1500000000,550,n/a,2026-04,PRODUCING; R2 ramping with accelerated hiring,1.9,-3.0,P,"Expansion of Rivian's existing Normal, IL EV assembly plant to add R2 SUV production, raising total site capacity to 215,000 units/yr; R2 run rate targeted at up to 155,000 units/yr when fully scaled.",https://gov-pritzker-newsroom.prezly.com/gov-pritzker-and-rivian-announce-15-billion-investment-in-normal-facility,https://www.25newsnow.com/2026/05/19/rivian-ramps-up-r2-production-normal-hiring-accelerates/,"promise_source states no production-start date, so promised_first_output is n/a; promised_capital_usd $1.5B and 550 direct jobs both from the promise_source.",,2024-05-15,,2026-04-15,"May 2, 2024",Production start date not specified in the press release,The electric vehicle company rolled out its first R2 from the Normal plant in April 2026.,,US,1B-or-2000-jobs
111,2026-09-10T06:59:36Z,111,Leprino Foods Lubbock Plant,Food and Beverage,TX,2022-06,1000000000,600,2025-02-01,2025-01,"PRODUCING; first phase ramping (~300 employees by March 2025, ~600 by 2026)",2.6,0.0,P,"Greenfield 850,000-sq-ft mozzarella cheese and dairy-nutrition plant on 258 acres in East Lubbock; described by Lubbock EDA as the city's largest-ever private investment. Groundbreaking summer 2022 (site groundbreaking image dated 2022-06-16). Second phase slated to bring total employment to ~600 by 2026.",https://lubbockeda.org/the-global-leader-in-mozzarella-cheese-production-announces-selection-of-lubbock-awarding-lubbocks-largest-private-investment-to-date/,https://www.kcbd.com/2025/01/15/leprino-foods-world-leader-production-mozzarella-cheese-celebrates-opening-lubbock/,"announced month is not explicitly dated in the release (page schema datePublished 2021-10-01 is a site-template default); anchored to the documented groundbreaking, which the release places in 'the summer of 2022' and whose groundbreaking image is dated 2022-06-16. status_source (KCBD, 2025-01-15) describes the plant 'beginning its first phase of operations'/opening rather than an explicit start-of-production statement; used as ~2025-01 first output.",,2022-06-15,2025-02-01,2025-01-15,"broke ground on the 850,000-square-foot manufacturing facility in the summer of 2022","Once the facility becomes fully operational on Feb. 1, 2025",Leprino Foods is beginning its first phase of operations,,US,1B-or-2000-jobs
112,2026-09-10T07:01:03Z,112,"Redwood Materials South Carolina Campus (Camp Hall, Ridgeville)",Battery,SC,2022-12,3500000000,1500,2023,2025-11,"PRODUCING; first operations online at SC campus (initial 20,000 metric tons/yr materials recovery/production); phased buildout over the next decade",2.9,2.4,P,"More than 600-acre campus at Camp Hall Commerce Park in Ridgeville; anode/cathode battery-component manufacturing plus recycling, targeting enough material for ~100 GWh/yr of battery cells; distinct from Redwood's Nevada campus.",https://www.sccommerce.com/news/redwood-materials-establishing-operations-berkeley-county-largest-economic-development,https://www.redwoodmaterials.com/news/redwood-begins-critical-materials-recovery-in-south-carolina/,"status_source 403s to WebFetch; read via curl browser UA (step 2). actual_first_output month taken from that release (headline 'Redwood begins critical materials recovery in South Carolina', published 2025-11-06) stating first operations are now online. Promised jobs 1,500 is below the 2,000 floor; row clears on capital ($3.5B).",,2022-12-15,2023-07-01,2025-11-15,"Wednesday, December 14, 2022 ... Redwood Materials ... along with Governor Henry McMaster, today announced plans to establish operations in Berkeley County",Operations will begin in 2023.,"Now, we're bringing our first operations online at our South Carolina campus, adding an initial 20,000 metric tons of annual materials production.",,US,1B-or-2000-jobs
113,2026-09-10T07:02:30Z,113,LG Energy Solution Holland Plant Expansion (Michigan),Battery,MI,2022-03,1700000000,1200,2024,2025-05,PRODUCING LFP cells for ESS; two of three lines operating,3.2,0.9,P,"Announced 22 Mar 2022 as a ~$1.7B expansion (capacity 5 GWh -> ~25 GWh) originally for NMC EV cells, scheduled to open 2024. Plant pivoted to LFP cells for grid/ESS storage as EV demand cooled and began LFP production in May 2025 (16.5 GWh ESS lines, two of three operating), while also onshoring NMC cells for the Ford Mustang Mach-E. promise_source states 'scheduled to open in 2024' (opening wording, not production); actual first output of the expansion (May 2025) is dated directly by status_source.",https://news.lgensol.com/company-news/supplementary-stories/681/,https://cleantechnica.com/2025/06/28/lg-energy-solution-opens-new-lfp-battery-cell-lines-in-michigan-to-support-energy-storage-as-demand-cools-from-ev-manufactures/,,https://www.industryweek.com/supply-chain/article/21236916/lg-energy-solution-to-expand-michigan-battery-plant-create-1200-jobs,2022-03-15,2024-07-01,2025-05-15,"March 22, 2022",the plant is scheduled to open in 2024,began LFP battery production in May 2025,,US,1B-or-2000-jobs
114,2026-09-10T07:03:45Z,114,Ascension Clean Energy (ACE),Chemicals and Plastics,LA,2022-10,7500000000,350,2027,pending,"PROPOSED; pre-construction, awaiting final investment decision",-1.0,-1.0,P,"Clean Hydrogen Works' greenfield blue-ammonia complex at Donaldsonville, Ascension Parish, LA; ~7.2M tonnes/yr with up to 98% carbon capture. Original announcement hoped for FID and construction start in 2024 with initial production in 2027. As of Feb 10, 2026 the project remains proposed/pre-construction and no commercial-scale blue ammonia plants are yet operating.",https://www.opportunitylouisiana.gov/news/energy-start-up-proposes-7-5-billion-investment-in-ascension-parish,https://lailluminator.com/2026/02/10/ammonia-louisiana/,status_source 403s to WebFetch; read via browser user agent over HTTP/1.1 (ladder step 2),,2022-10-15,2027-07-01,,"October 31, 2022",would allow the initial phase of production to commence in 2027,"To date, no commercial-scale blue ammonia plants are operating",,US,1B-or-2000-jobs
115,2026-09-10T07:06:10Z,115,St. Charles Clean Fuels Blue Ammonia (St. Rose),Chemicals and Plastics,LA,2023-04,4600000000,216,2027,pending,"PROPOSED; pre-construction FEED phase, FID target (end-2024) lapsed with no confirmed FID or groundbreaking",-1.0,-1.0,P,"JV of Copenhagen Infrastructure Partners (majority stake, acquired per Feb 23, 2023 CIP release) and Sustainable Fuels Group. Two 4,000 MTD trains, ~2.8-3.0M tonnes/yr, >90% CO2 capture; ~230-acre IMTT site at St. Rose, St. Charles Parish.",https://www.opportunitylouisiana.gov/news/st-charles-clean-fuels-proposes-4-6-billion-reduced-carbon-ammonia-facility-in-st-rose,https://www.cip.com/projects/our-projects/st-charles/,status_source cip.com live page 404s; read via https://web.archive.org/web/20260610024231/https://www.cip.com/projects/our-projects/st-charles/. Earlier related announcement: CIP acquired majority stake in the project on 2023-02-23 (globenewswire); anchor uses the 2023-04-19 Louisiana proposal that carries the $4.6B capital and 216-jobs figures.,https://www.globenewswire.com/news-release/2023/02/23/2613972/0/en/Copenhagen-Infrastructure-Partners-Acquires-Majority-Stake-in-Blue-Ammonia-Project-in-the-Gulf-Coast.html,2023-04-15,2027-07-01,,"St. Charles Clean Fuels Proposes $4.6 Billion Reduced-Carbon Ammonia Facility in St. Rose (Opportunity Louisiana release dated April 19, 2023)","SCCF hopes to make a final investment decision in early 2024 and begin construction later that year, which would enable operations to begin in 2027.",Final investment decision expected end-2024; planned to be operational from 2027 (as of the 2026-06-10 CIP project-page snapshot; no FID or groundbreaking confirmed),,US,1B-or-2000-jobs
116,2026-09-10T07:07:22Z,116,Southern Energy Renewables Green Methanol and SAF Facility (St. Charles Parish),Chemicals and Plastics,LA,2026-03,1400000000,120,2029 (second half),pending,"PRE-CONSTRUCTION; construction planned late 2027, commercial operations targeted late 2029; no ground broken",-1.0,-1.0,P,"Greenfield plant converting regional wood-waste biomass into green methanol and sustainable aviation fuel (SAF). First commercial-scale U.S. facility for Southern Energy Renewables. LED cites 120 direct new jobs (avg salary $97,267) and 514 total/regional job opportunities; 514 is a regional figure, not direct. Project positioned ahead of a proposed merger with DevvStream.",https://www.opportunitylouisiana.gov/news/southern-energy-renewables-announce-1-4-billion-methanol-and-sustainable-aviation-fuel-facility-in-st-charles-parish,https://www.hydrocarbonprocessing.com/news/2026/03/southern-energy-renewables-announce-14-b-methanol-and-saf-complex-in-louisiana/,"Minor announcement-date discrepancy: LED release dates the announcement March 11, 2026; Hydrocarbon Processing timestamps it 3/12/2026. Used 2026-03 (month-level), unaffected.",,2026-03-15,2029-10-01,,"March 11, 2026",Commercial operations are expected to begin in late 2029,Pre-construction planning and site development activities are underway; Construction is expected to begin in late 2027,,US,1B-or-2000-jobs
117,2026-09-10T07:08:37Z,117,Ascend Elements Apex 1 Hopkinsville,Battery,KY,2022-08,1000000000,400,2023 (late),never,"CANCELLED; Chapter 11 bankruptcy (spring 2026), ~50% built, never operational; sold at bankruptcy auction to Turner-Kokosing JV for $31.7M (June 2026)",-2.0,-2.0,P,$310M Phase 1 within an announced up-to-$1B multi-phase investment; ~400 direct jobs; groundbreaking anticipated Q4 2022. Makes lithium-ion battery cathode active material (pCAM) via Hydro-to-Cathode recycling. Filed Chapter 11 in spring 2026; facility ~50% complete and never operational; sold at bankruptcy auction to a Turner-Kokosing joint venture for $31.7M in early June 2026; new owners seeking a buyer to finish it.,https://www.prnewswire.com/news-releases/ascend-elements-to-invest-up-to-1-billion-in-southwest-kentucky-ev-battery-materials-manufacturing-facility-301597102.html,https://christiancountynow.com/news/267762-ascend-elements-abandons-unfinished-christian-county-plant-facility-up-for-grabs/,"status_source's 2026 retrospective cites an original operational target of 2025, while the announcement (promise_source) states late 2023; used the announcement's late-2023 date.",,2022-08-15,2023-10-01,,"Aug. 1, 2022, 15:40 ET",The facility will begin operations in late 2023,"just over 50% of the total investment was put into the facility, with strides mostly made on the exterior",,US,1B-or-2000-jobs
118,2026-09-10T07:09:44Z,118,Mercedes-Benz EV Production Vance/Tuscaloosa (EQ SUV),Auto Assembly,AL,2017-09,1000000000,600,2020,2022,"PRODUCING; builds EQS SUV, EQE SUV and Maybach EQS SUV, battery packs from Bibb County plant",4.8,2.0,P,"$1B initial 2017 announcement (EV production at Vance/Tuscaloosa assembly plant plus a new lithium-ion battery plant in Bibb County, more than 600 new jobs). Cumulative ~$6.8B total once all expansions complete is later re-announcement per rule 4, not summed. Bibb County battery plant is operational and supplies packs to the assembly line.",https://www.madeinalabama.com/2017/09/mercedes-to-launch-electric-vehicle-production-in-1b-alabama-project/,https://autos.yahoo.com/ev-and-future-tech/articles/mercedes-building-electric-flagship-alabama-193000399.html,,,2017-09-15,2020-07-01,2022-07-01,"September 21, 2017",Mercedes will begin producing SUV models bearing its EQ brand in Alabama at the beginning of the next decade.,the Tuscaloosa facility has been assembling the EQS SUV since 2022,,US,1B-or-2000-jobs
119,2026-09-10T07:11:09Z,119,Air Products–AES Green Hydrogen Facility (Wilbarger County),Chemicals and Plastics,TX,2022-12,4000000000,115,2027,never,CANCELLED; JV dissolved November 2024 when Air Products withdrew before a final investment decision; hydrogen plant not built.,-2.0,-2.0,P,"Mega-scale renewable-power-to-hydrogen project: ~1.4 GW wind and solar plus electrolyzers producing >200 metric tons/day of green hydrogen. Promised jobs figure 115 counts direct permanent operations jobs only; the release also cited more than 1,300 construction and about 200 transportation and distribution jobs (not counted as direct). Per the Vernon Daily Record (Nov 21, 2024), AES took over 100% of the project after Air Products pulled out but remains committed only to the solar and wind farms that would have powered the proposed hydrogen plant.",https://www.airproducts.com/company/news-center/2022/12/1208-air-products-and-aes-to-invest-to-build-first-mega-scale-green-hydrogen-facility-in-texas,https://www.vernonrecord.com/2024/11/21/green-hydrogen-project-fizzles/,Both sources returned HTTP 403 to WebFetch; read via curl with a browser user agent over HTTP/1.1 (ladder step 2).,,2022-12-15,2027-07-01,,"12/08/2022 ... Air Products (NYSE: APD) and The AES Corporation (NYSE: AES) today announced plans to invest approximately $4 billion to build, own and operate a green hydrogen production facility in Wilbarger County, Texas.","The facility, which is targeted to begin commercial operations in 2027, will serve growing demand for zero-carbon intensity fuels for the mobility market as well as other industrial markets.",The partnership of Air Products and AES to construct a plant for producing hydrogen in Wilbarger County dissolved when Air Products withdrew from the project.,,US,1B-or-2000-jobs
